barbershop, 0.2899
prayerful, 0.2294
violinist, 0.2138
enchant, 0.2137
wonderful, 0.21
samba, 0.2092
cajun, 0.2091
excellent, 0.2059
stalwart, 0.2055
brazilian, 0.2031
bead, 0.2027
beautifully, 0.202
personable, 0.1991
nylon, 0.1987
unfold, 0.198
accompanist, 0.1976
bolero, 0.196
exquisitely, 0.1959
elegant, 0.1952
impeccably, 0.1934
lively, 0.1921
magnificently, 0.1878
soulfully, 0.1878
superb, 0.1857
saxophonist, 0.1845
wonderfully, 0.1823
rustic, 0.1814
contentment, 0.1806
metaphysical, 0.1805
lush, 0.1787
delightful, 0.1787
stylish, 0.1781
tiff, 0.178
sensuous, 0.1773
mellifluous, 0.1764
nicely, 0.1761
warm, 0.176
dreamy, 0.1757
urning, 0.1753
stepper, 0.1738
shimmer, 0.1726
trumpeter, 0.1724
excellently, 0.172
soulful, 0.1717
fabulous, 0.1716
sonorous, 0.1711
ritual, 0.1708
composition, 0.1708
expressive, 0.1697
corer, 0.1696
meditative, 0.1695
smooth, 0.1684
perfectly, 0.1683
gravely, 0.1681
shone, 0.168
nightly, 0.1672
mandolin, 0.1672
organist, 0.1664
improvisational, 0.1663
enriched, 0.1662
gentle, 0.1662
relax, 0.1657
romantic, 0.1654
wistful, 0.1649
contemplative, 0.1646
fluid, 0.1643
mellow, 0.1638
refine, 0.1636
favorite, 0.1632
terrific, 0.1632
nova, 0.1631
joyous, 0.1625
prodigious, 0.1614
tropical, 0.1609
great, 0.1609
rumba, 0.1608
combination, 0.1604
beautiful, 0.16
coy, 0.1595
url, 0.1595
tenderness, 0.1588
weave, 0.1585
calming, 0.1583
peaceful, 0.1581
shimmering, 0.1581
housework, 0.158
silky, 0.1576
variety, 0.1574
convertible, 0.1572
earthy, 0.1572
interplay, 0.157
blend, 0.1567
harmony, 0.1563
upbeat, 0.156
minimalism, 0.1558
highly, 0.1553
jazzy, 0.1549
percussionist, 0.1549
virtuosity, 0.1547
expressiveness, 0.1547
magnificent, 0.1542
extraordinary, 0.1539
remarkable, 0.1538
gorgeous, 0.1538
heavenly, 0.1533
heartland, 0.1531
lookout, 0.153
convincingly, 0.153
outstanding, 0.1529
robust, 0.1524
longing, 0.1523
classically, 0.1523
invitation, 0.1523
crisp, 0.1523
inimitable, 0.1522
wildest, 0.1514
inspirational, 0.1513
quintet, 0.1513
orchestration, 0.1512
serene, 0.1509
misty, 0.1509
rhythmically, 0.1507
triggest, 0.1507
marvelous, 0.1506
coastal, 0.1504
roadtrip, 0.15
trio, 0.1499
velvety, 0.1495
unique, 0.1494
banjo, 0.1494
tranquility, 0.1493
prematurely, 0.1491
richness, 0.1491
virtuoso, 0.1482
marvel, 0.1482
agreeable, 0.148
timeless, 0.1479
congregation, 0.1478
versatile, 0.1469
elemental, 0.1465
breeze, 0.1464
soar, 0.1461
perfect, 0.146
privilege, 0.1458
firework, 0.1458
sublime, 0.1456
massage, 0.1455
dell, 0.1454
jazz, 0.1454
likable, 0.1452
thrilling, 0.145
devotional, 0.1446
folklore, 0.1441
candlelight, 0.1438
daydream, 0.1438
thoughtfully, 0.1437
sextet, 0.1437
uniquely, 0.1437
ensemble, 0.1433
tenor, 0.1432
eclectic, 0.1432
excel, 0.1432
sideman, 0.1432
tasty, 0.143
bluesy, 0.1427
angelic, 0.1427
lovely, 0.1427
vibrant, 0.1426
smokey, 0.1426
splendid, 0.1424
dining, 0.1422
norwegian, 0.1419
treasure, 0.1419
powerful, 0.1418
baroque, 0.1418
augmented, 0.1415
blissful, 0.1415
transport, 0.1412
workshop, 0.1409
intimate, 0.1408
unsurpassed, 0.1407
latin, 0.1407
autumn, 0.1405
lilting, 0.1403
gathering, 0.1394
ballroom, 0.1393
uptown, 0.1388
evoke, 0.1387
suspend, 0.1387
propulsive, 0.1387
heartily, 0.1386
pastor, 0.1385
mood, 0.1385
republic, 0.1384
celebratory, 0.1383
ambience, 0.1382
caribbean, 0.1381
pleased, 0.1381
tonal, 0.1379
recommendable, 0.1378
impeccable, 0.1378
introspective, 0.1378
surge, 0.1376
groove, 0.1376
gown, 0.1375
ceremony, 0.1374
dimension, 0.1374
yin, 0.1373
understate, 0.1373
impervious, 0.1369
annals, 0.1369
definite, 0.1368
spunky, 0.1368
sensory, 0.1366
flute, 0.1366
fantastic, 0.1365
interpretation, 0.1365
calypso, 0.1363
choreography, 0.1363
exotic, 0.136
unparalleled, 0.136
juxtaposition, 0.1359
hawaiian, 0.1356
precision, 0.1355
melodious, 0.1354
expertly, 0.1352
soothing, 0.1347
silk, 0.1347
district, 0.1346
incomparable, 0.1344
bebop, 0.1344
integral, 0.1343
carpenter, 0.1341
